pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
nan|Q5D1E8|Q12933,nan|Q5D1E8,,Q5D1E8,Q12933,ZC3H12A,TRAF2,Other,1,UbiBrowser2,25121098
nan|Q5D1E8|Q13546,nan|Q5D1E8,,Q5D1E8,Q13546,ZC3H12A,RIPK1,Other,1,UbiBrowser2,25121098
nan|Q5D1E8|Q9Y4K3,nan|Q5D1E8,,Q5D1E8,Q9Y4K3,ZC3H12A,TRAF6,Other,1,UbiBrowser2,25121098
nan|Q5T2D3|P04637,nan|Q5T2D3,,Q5T2D3,P04637,OTUD3,TP53,OTU,1,UbiBrowser2,32571254
nan|Q5T2D3|P60484,nan|Q5T2D3,,Q5T2D3,P60484,OTUD3,PTEN,OTU,1,UbiBrowser2,26280536
nan|Q5VV17|O15105,nan|Q5VV17,,Q5VV17,O15105,OTUD1,SMAD7,OTU,1,UbiBrowser2,29235476
nan|Q5VV17|P04637,nan|Q5VV17,,Q5VV17,P04637,OTUD1,TP53,OTU,1,UbiBrowser2,28801249
nan|Q5VV17|P46937,nan|Q5VV17,,Q5VV17,P46937,OTUD1,YAP1,OTU,1,UbiBrowser2,29891922
nan|Q5VV17|Q07820,nan|Q5VV17,,Q5VV17,Q07820,OTUD1,MCL1,OTU,1,UbiBrowser2,31467488
nan|Q5VV17|Q14653,nan|Q5VV17,,Q5VV17,Q14653,OTUD1,IRF3,OTU,1,UbiBrowser2,30100102
nan|Q5VV17|Q9HCE7,nan|Q5VV17,,Q5VV17,Q9HCE7,OTUD1,SMURF1,OTU,1,UbiBrowser2,33361422
nan|Q5VVJ2|P0C0S8,nan|Q5VVJ2,,Q5VVJ2,P0C0S8,MYSM1,HIST1H2AM,JAMM,1,UbiBrowser2,28031783
nan|Q5VVJ2|Q16777,nan|Q5VVJ2,,Q5VVJ2,Q16777,MYSM1,HIST2H2AC,JAMM,1,UbiBrowser2,26220525
nan|Q5VVJ2|Q86WV6,nan|Q5VVJ2,,Q5VVJ2,Q86WV6,MYSM1,STING1,JAMM,1,UbiBrowser2,33086059
nan|Q5VVQ6|P17661,nan|Q5VVQ6,,Q5VVQ6,P17661,YOD1,DES,OTU,1,UbiBrowser2,29080116
nan|Q5VVQ6|P55072,nan|Q5VVQ6,,Q5VVQ6,P55072,YOD1,VCP,OTU,1,UbiBrowser2,26463207
nan|Q5VVQ6|Q96J02,nan|Q5VVQ6,,Q5VVQ6,Q96J02,YOD1,ITCH,OTU,1,UbiBrowser2,28416659
nan|Q6GQQ9|O60341,nan|Q6GQQ9,,Q6GQQ9,O60341,OTUD7B,KDM1A,OTU,1,UbiBrowser2,34050636
nan|Q6GQQ9|P00533,nan|Q6GQQ9,,Q6GQQ9,P00533,OTUD7B,EGFR,OTU,1,UbiBrowser2,25121098
nan|Q6GQQ9|P08069,nan|Q6GQQ9,,Q6GQQ9,P08069,OTUD7B,IGF1R,OTU,1,UbiBrowser2,33415003
nan|Q6GQQ9|P35222,nan|Q6GQQ9,,Q6GQQ9,P35222,OTUD7B,CTNNB1,OTU,1,UbiBrowser2,33599243
nan|Q6GQQ9|P43403,nan|Q6GQQ9,,Q6GQQ9,P43403,OTUD7B,ZAP70,OTU,1,UbiBrowser2,26903241
nan|Q6GQQ9|P48431,nan|Q6GQQ9,,Q6GQQ9,P48431,OTUD7B,SOX2,OTU,1,UbiBrowser2,30405104
nan|Q6GQQ9|Q13042,nan|Q6GQQ9,,Q6GQQ9,Q13042,OTUD7B,CDC16,OTU,1,UbiBrowser2,29973362
nan|Q6GQQ9|Q13114,nan|Q6GQQ9,,Q6GQQ9,Q13114,OTUD7B,TRAF3,OTU,1,UbiBrowser2,23334419
nan|Q6GQQ9|Q13546,nan|Q6GQQ9,,Q6GQQ9,Q13546,OTUD7B,RIPK1,OTU,1,UbiBrowser2,25121098
nan|Q6GQQ9|Q9Y4K3,nan|Q6GQQ9,,Q6GQQ9,Q9Y4K3,OTUD7B,TRAF6,OTU,1,UbiBrowser2,23564640
nan|Q6P468|Q07820,nan|Q6P468,,Q6P468,Q07820,USP9X,MCL1,USP,1,UbiBrowser2,20023629
nan|Q6P468|Q9H992,nan|Q6P468,,Q6P468,Q9H992,USP9X,MARCHF7,USP,1,UbiBrowser2,18410486
nan|Q6R6M4|O43623,nan|Q6R6M4,,Q6R6M4,O43623,USP17L2,SNAI2,USP,1,UbiBrowser2,29088851
nan|Q6R6M4|O60885,nan|Q6R6M4,,Q6R6M4,O60885,USP17L2,BRD4,USP,1,UbiBrowser2,30057199
nan|Q6R6M4|O95786,nan|Q6R6M4,,Q6R6M4,O95786,USP17L2,DDX58,USP,1,UbiBrowser2,20368735
nan|Q6R6M4|O95863,nan|Q6R6M4,,Q6R6M4,O95863,USP17L2,SNAI1,USP,1,UbiBrowser2,28067227
nan|Q6R6M4|P16104,nan|Q6R6M4,,Q6R6M4,P16104,USP17L2,H2AFX,USP,1,UbiBrowser2,28762656
nan|Q6R6M4|P30304,nan|Q6R6M4,,Q6R6M4,P30304,USP17L2,CDC25A,USP,1,UbiBrowser2,UBP8_HUMAN
nan|Q6R6M4|Q15672,nan|Q6R6M4,,Q6R6M4,Q15672,USP17L2,TWIST1,USP,1,UbiBrowser2,29088851
nan|Q6R6M4|Q16236,nan|Q6R6M4,,Q6R6M4,Q16236,USP17L2,NFE2L2,USP,1,UbiBrowser2,34364982
nan|Q6R6M4|Q92819,nan|Q6R6M4,,Q6R6M4,Q92819,USP17L2,HAS2,USP,1,UbiBrowser2,28604766
nan|Q6R6M4|Q99538,nan|Q6R6M4,,Q6R6M4,Q99538,USP17L2,LGMN,USP,1,UbiBrowser2,24610907
nan|Q6R6M4|Q9BYX4,nan|Q6R6M4,,Q6R6M4,Q9BYX4,USP17L2,IFIH1,USP,1,UbiBrowser2,20368735
nan|Q6R6M4|Q9H7L9,nan|Q6R6M4,,Q6R6M4,Q9H7L9,USP17L2,SUDS3,USP,1,UbiBrowser2,22662218
nan|Q6R6M4|Q9Y256,nan|Q6R6M4,,Q6R6M4,Q9Y256,USP17L2,RCE1,USP,1,UbiBrowser2,19188362
nan|Q70CQ1|P04637,nan|Q70CQ1,,Q70CQ1,P04637,USP49,TP53,USP,1,UbiBrowser2,29748582
nan|Q70CQ1|P28562,nan|Q70CQ1,,Q70CQ1,P28562,USP49,DUSP1,USP,1,UbiBrowser2,30246457
nan|Q70CQ1|P60484,nan|Q70CQ1,,Q70CQ1,P60484,USP49,PTEN,USP,1,UbiBrowser2,31001918
nan|Q70CQ1|P62807,nan|Q70CQ1,,Q70CQ1,P62807,USP49,HIST1H2BI,USP,1,UbiBrowser2,23824326
nan|Q70CQ1|Q02790,nan|Q70CQ1,,Q70CQ1,Q02790,USP49,FKBP4,USP,1,UbiBrowser2,28363942
nan|Q70CQ1|Q13451,nan|Q70CQ1,,Q70CQ1,Q13451,USP49,FKBP5,USP,1,UbiBrowser2,28363942
nan|Q70CQ1|Q16778,nan|Q70CQ1,,Q70CQ1,Q16778,USP49,HIST2H2BE,USP,1,UbiBrowser2,UBP4_HUMAN
nan|Q70CQ1|Q86WV6,nan|Q70CQ1,,Q70CQ1,Q86WV6,USP49,STING1,USP,1,UbiBrowser2,30943264
nan|Q70CQ1|Q9HC16,nan|Q70CQ1,,Q70CQ1,Q9HC16,USP49,APOBEC3G,USP,1,UbiBrowser2,31397674
nan|Q70CQ2|O15169,nan|Q70CQ2,,Q70CQ2,O15169,USP34,AXIN1,USP,1,UbiBrowser2,UBP34_HUMAN
nan|Q70CQ2|Q8IYW5,nan|Q70CQ2,,Q70CQ2,Q8IYW5,USP34,RNF168,USP,1,UbiBrowser2,28031783
nan|Q70CQ2|Q9UKV5,nan|Q70CQ2,,Q70CQ2,Q9UKV5,USP34,AMFR,USP,1,UbiBrowser2,30585151
nan|Q70CQ2|Q9Y2T1,nan|Q70CQ2,,Q70CQ2,Q9Y2T1,USP34,AXIN2,USP,1,UbiBrowser2,UBP19_HUMAN
nan|Q70CQ3|O94826,nan|Q70CQ3,,Q70CQ3,O94826,USP30,TOMM70A,USP,1,UbiBrowser2,25995186
nan|Q70CQ3|O95140,nan|Q70CQ3,,Q70CQ3,O95140,USP30,MFN2,USP,1,UbiBrowser2,29178074
nan|Q70CQ3|P21796,nan|Q70CQ3,,Q70CQ3,P21796,USP30,VDAC1,USP,1,UbiBrowser2,26445063
nan|Q70CQ3|Q15388,nan|Q70CQ3,,Q70CQ3,Q15388,USP30,TOMM20,USP,1,UbiBrowser2,28279784
nan|Q70CQ3|Q8IWA4,nan|Q70CQ3,,Q70CQ3,Q8IWA4,USP30,MFN1,USP,1,UbiBrowser2,29178074
nan|Q70CQ3|Q8IXI2,nan|Q70CQ3,,Q70CQ3,Q8IXI2,USP30,RHOT1,USP,1,UbiBrowser2,UBP13_HUMAN
nan|Q70EK8|P25963,nan|Q70EK8,,Q70EK8,P25963,USP53,NFKBIA,USP,1,UbiBrowser2,33973730
nan|Q70EK9|P37275,nan|Q70EK9,,Q70EK9,P37275,USP51,ZEB1,USP,1,UbiBrowser2,29119051
nan|Q70EK9|P62807,nan|Q70EK9,,Q70EK9,P62807,USP51,HIST1H2BI,USP,1,UbiBrowser2,27132940
nan|Q70EK9|Q16777,nan|Q70EK9,,Q70EK9,Q16777,USP51,HIST2H2AC,USP,1,UbiBrowser2,27083998
nan|Q70EK9|Q8WYQ5,nan|Q70EK9,,Q70EK9,Q8WYQ5,USP51,DGCR8,USP,1,UbiBrowser2,34188037
nan|Q70EL2|P07992,nan|Q70EL2,,Q70EL2,P07992,USP45,ERCC1,USP,1,UbiBrowser2,27316462
nan|Q70EL3|P12956,nan|Q70EL3,,Q70EL3,P12956,USP50,XRCC6,Other,1,UbiBrowser2,29101126
nan|Q70EL3|P30291,nan|Q70EL3,,Q70EL3,P30291,USP50,WEE1,Other,1,UbiBrowser2,25121098
nan|Q70EL3|Q9ULZ3,nan|Q70EL3,,Q70EL3,Q9ULZ3,USP50,PYCARD,Other,1,UbiBrowser2,28094437
nan|Q70EL4|P37275,nan|Q70EL4,,Q70EL4,P37275,USP43,ZEB1,USP,1,UbiBrowser2,33391437
nan|Q7L8S5|O00429,nan|Q7L8S5,,Q7L8S5,O00429,OTUD6A,DNM1L,OTU,1,UbiBrowser2,33070427
nan|Q7L8S5|O14965,nan|Q7L8S5,,Q7L8S5,O14965,OTUD6A,AURKA,OTU,1,UbiBrowser2,33669244
nan|Q86T82|O95863,nan|Q86T82,,Q86T82,O95863,USP37,SNAI1,USP,1,UbiBrowser2,31998374
nan|Q86T82|P01106,nan|Q86T82,,Q86T82,P01106,USP37,MYC,USP,1,UbiBrowser2,27919796
nan|Q86T82|P0C0S8,nan|Q86T82,,Q86T82,P0C0S8,USP37,HIST1H2AM,USP,1,UbiBrowser2,28031783
nan|Q86T82|P20248,nan|Q86T82,,Q86T82,P20248,USP37,CCNA2,USP,1,UbiBrowser2,25347529
nan|Q86T82|P40305,nan|Q86T82,,Q86T82,P40305,USP37,IFI27,USP,1,UbiBrowser2,22665064
nan|Q86T82|P46527,nan|Q86T82,,Q86T82,P46527,USP37,CDKN1B,USP,1,UbiBrowser2,22665064
nan|Q86T82|P78396,nan|Q86T82,,Q86T82,P78396,USP37,CCNA1,USP,1,UbiBrowser2,U17L2_HUMAN
nan|Q86T82|Q05516,nan|Q86T82,,Q86T82,Q05516,USP37,ZBTB16,USP,1,UbiBrowser2,23208507
nan|Q86T82|Q99814,nan|Q86T82,,Q86T82,Q99814,USP37,EPAS1,USP,1,UbiBrowser2,32461361
nan|Q86T82|Q9H211,nan|Q86T82,,Q86T82,Q9H211,USP37,CDT1,USP,1,UbiBrowser2,27296872
nan|Q86UV5|P04908,nan|Q86UV5,,Q86UV5,P04908,USP48,HIST1H2AE,USP,1,UbiBrowser2,29335415
nan|Q86UV5|P08151,nan|Q86UV5,,Q86UV5,P08151,USP48,GLI1,USP,1,UbiBrowser2,28623188
nan|Q86UV5|Q04206,nan|Q86UV5,,Q86UV5,Q04206,USP48,RELA,USP,1,UbiBrowser2,30628021
nan|Q86UV5|Q12933,nan|Q86UV5,,Q86UV5,Q12933,USP48,TRAF2,USP,1,UbiBrowser2,28874458
nan|Q86UV5|Q6FI13,nan|Q86UV5,,Q86UV5,Q6FI13,USP48,HIST2H2AA4,USP,1,UbiBrowser2,29335415
nan|Q86UV5|Q8N6T7,nan|Q86UV5,,Q86UV5,Q8N6T7,USP48,SIRT6,USP,1,UbiBrowser2,33903120
nan|Q8N5J2|P46937,nan|Q8N5J2,,Q8N5J2,P46937,MINDY1,YAP1,MINDY,1,UbiBrowser2,34315490
nan|Q8NB14|O60341,nan|Q8NB14,,Q8NB14,O60341,USP38,KDM1A,USP,1,UbiBrowser2,30497519
nan|Q8NB14|P01106,nan|Q8NB14,,Q8NB14,P01106,USP38,MYC,USP,1,UbiBrowser2,34102342
nan|Q8NB14|Q9UHD2,nan|Q8NB14,,Q8NB14,Q9UHD2,USP38,TBK1,USP,1,UbiBrowser2,27692986
nan|Q8TEY7|O43303,nan|Q8TEY7,,Q8TEY7,O43303,USP33,CCP110,USP,1,UbiBrowser2,23486064
nan|Q8TEY7|O60260,nan|Q8TEY7,,Q8TEY7,O60260,USP33,PRKN,USP,1,UbiBrowser2,31432739
nan|Q8TEY7|P01106,nan|Q8TEY7,,Q8TEY7,P01106,USP33,MYC,USP,1,UbiBrowser2,33718387
nan|Q8TEY7|P07550,nan|Q8TEY7,,Q8TEY7,P07550,USP33,ADRB2,USP,1,UbiBrowser2,26445063
nan|Q8TEY7|P11234,nan|Q8TEY7,,Q8TEY7,P11234,USP33,RALB,USP,1,UbiBrowser2,26445063
nan|Q8TEY7|P28562,nan|Q8TEY7,,Q8TEY7,P28562,USP33,DUSP1,USP,1,UbiBrowser2,31857702
nan|Q8TEY7|P32121,nan|Q8TEY7,,Q8TEY7,P32121,USP33,ARRB2,USP,1,UbiBrowser2,UBP34_HUMAN
nan|Q8TEY7|P35813,nan|Q8TEY7,,Q8TEY7,P35813,USP33,PPM1A,USP,1,UbiBrowser2,30308513
nan|Q8TEY7|P49407,nan|Q8TEY7,,Q8TEY7,P49407,USP33,ARRB1,USP,1,UbiBrowser2,19363159
nan|Q8TEY7|Q92813,nan|Q8TEY7,,Q8TEY7,Q92813,USP33,DIO2,USP,1,UbiBrowser2,22967761
nan|Q8TEY7|Q9Y6N7,nan|Q8TEY7,,Q8TEY7,Q9Y6N7,USP33,ROBO1,USP,1,UbiBrowser2,25242263
nan|Q92560|O15294,nan|Q92560,,Q92560,O15294,BAP1,OGT,UCH,1,UbiBrowser2,29069806
nan|Q92560|P0C0S8,nan|Q92560,,Q92560,P0C0S8,BAP1,HIST1H2AM,UCH,1,UbiBrowser2,28031783
nan|Q92560|P16104,nan|Q92560,,Q92560,P16104,BAP1,H2AFX,UCH,1,UbiBrowser2,28031783
nan|Q92560|P25490,nan|Q92560,,Q92560,P25490,BAP1,YY1,UCH,1,UbiBrowser2,25121098
nan|Q92560|P27348,nan|Q92560,,Q92560,P27348,BAP1,YWHAQ,UCH,1,UbiBrowser2,29686263
nan|Q92560|P38398,nan|Q92560,,Q92560,P38398,BAP1,BRCA1,UCH,1,UbiBrowser2,25121098
nan|Q92560|P46531,nan|Q92560,,Q92560,P46531,BAP1,NOTCH1,UCH,1,UbiBrowser2,31504682
nan|Q92560|P51610,nan|Q92560,,Q92560,P51610,BAP1,HCFC1,UCH,1,UbiBrowser2,29069806
nan|Q92560|P60484,nan|Q92560,,Q92560,P60484,BAP1,PTEN,UCH,1,UbiBrowser2,34094668
nan|Q92560|Q01167,nan|Q92560,,Q92560,Q01167,BAP1,FOXK2,UCH,1,UbiBrowser2,25451922
nan|Q92560|Q13887,nan|Q92560,,Q92560,Q13887,BAP1,KLF5,UCH,1,UbiBrowser2,26419610
nan|Q92560|Q15831,nan|Q92560,,Q92560,Q15831,BAP1,STK11,UCH,1,UbiBrowser2,32819560
nan|Q92560|Q16777,nan|Q92560,,Q92560,Q16777,BAP1,HIST2H2AC,UCH,1,UbiBrowser2,28389374
nan|Q92560|Q6FI13,nan|Q92560,,Q92560,Q6FI13,BAP1,HIST2H2AA4,UCH,1,UbiBrowser2,30202049
nan|Q92560|Q96CW5,nan|Q92560,,Q92560,Q96CW5,BAP1,TUBGCP3,UCH,1,UbiBrowser2,25228651
nan|Q92905|O43623,nan|Q92905,,Q92905,O43623,COPS5,SNAI2,JAMM,1,UbiBrowser2,29755680
nan|Q92905|O95863,nan|Q92905,,Q92905,O95863,COPS5,SNAI1,JAMM,1,UbiBrowser2,29755680
